census_block_group,visitor_home_cbgs,income,rent,unemploy_ratio
550099400031.0,"{""550090205041"":155,""550099400012"":145,""550099400021"":132,""550099400013"":132,""550831013002"":109,""550090205034"":90,""550099400022"":90,""550090205042"":83,""550090205031"":82,""550090202033"":80,""550090202042"":64,""550090205022"":62,""550099400032"":61,""550090018022"":59,""550099400016"":54,""550090213023"":54,""550870131001"":51,""550090216002"":51,""550090003023"":50,""550099400015"":50}",761,475,0.05323741007194245
550219706001.0,"{""550250114023"":126,""550630005002"":115,""551110004011"":107,""550250120013"":92,""550250112002"":84,""551110001003"":81,""550250115031"":79,""551110010012"":75,""550250113011"":73,""550219706003"":71,""550250125022"":71,""550219704001"":71,""551110003004"":70,""550219706002"":68,""550250115032"":61,""550219709002"":59,""550250132004"":58,""550250133022"":52,""551110001004"":51,""550250133012"":51,""550219704005"":50}",558,45,0.01816680429397192
550471002002.0,"{""550471001002"":64,""551379607001"":56,""550471002003"":53}",334,170,0.030088495575221245
550790006004.0,"{""550790008002"":109,""550790003021"":101,""550790003042"":92,""550790007003"":61,""550790008001"":61,""550790014002"":59,""550790006003"":58,""550790006005"":55,""550790009002"":50}",626,401,0.08716216216216217
550790205002.0,"{""550790205001"":60}",281,178,0.05043478260869565
550959610003.0,"{""550959610002"":60,""550959605002"":59,""550959605001"":56,""550959610001"":54,""550959609004"":54,""550959610004"":52,""550959611003"":52}",758,275,0.014413177762525735
551332034033.0,"{""551332034031"":124,""551332034064"":111,""551332034032"":85,""551332034041"":69,""551314601013"":57,""551332034042"":57,""551332034024"":50}",912,0,0.0
550291009001.0,{},349,4,0.015360983102918585
550439612003.0,"{""550659704002"":52}",511,152,0.022267206477732795
550571004003.0,"{""550630005002"":63,""550571003001"":58,""550571003002"":58}",361,33,0.04076433121019108
550730004004.0,"{""550730003001"":98,""550730011021"":93,""550730013004"":90,""550730012011"":87,""550730014001"":86,""550730004003"":74,""550730011022"":73,""550730007001"":67,""550730004002"":61,""550730015003"":60,""550730014002"":54,""550730004001"":52,""550730013001"":50}",493,179,0.0
550791602023.0,"{""550791603001"":130,""550791603004"":94,""550791707002"":57,""550791602022"":56,""550791602024"":54,""550791603002"":53}",401,175,0.0
550896302021.0,"{""550896302022"":91,""550896302013"":72,""550896201003"":69,""550896101021"":67,""550896402001"":64,""550896301001"":58,""550896201001"":56,""550896302011"":53}",746,32,0.0045931758530183735
551110002004.0,{},250,50,0.019305019305019305
551299503001.0,{},516,66,0.04508196721311475
550790049001.0,"{""550790049002"":62}",708,445,0.07887874837027378
550790601012.0,"{""550896602022"":143,""550896603041"":125,""550896502001"":121,""550896503004"":105,""550896603013"":96,""550896501013"":93,""550790601022"":83,""550896402001"":80,""550896402002"":79,""550790301003"":77,""550896503001"":74,""550896603011"":74,""551314702041"":71,""550790401001"":66,""550896602023"":66,""550896603033"":66,""550790003042"":65,""550790601013"":65,""550896402004"":64,""550896602012"":63,""551170107002"":63,""550896302021"":61,""550896602021"":61,""550790009001"":59,""550896501011"":56,""550896603034"":56,""550896603031"":56,""550790352004"":55,""550790352003"":55,""550790008001"":54,""550896302022"":54,""550790352001"":52,""551314501032"":51,""550090207021"":51,""550790007003"":51}",584,203,0.024922118380062305
551270017023.0,"{""551270017024"":118,""551270017013"":82,""551270016023"":58}",356,99,0.04025157232704402
551314001022.0,"{""551314001021"":95,""551314001042"":70,""551314001041"":68,""551314201061"":59,""551314201052"":56,""551314001043"":53}",519,24,0.040109389243391066
550090209002.0,"{""550099400013"":148,""550090207021"":143,""550090101001"":73,""550090018022"":65,""550090207032"":57,""550090214001"":55,""550090102012"":55,""550090212003"":53,""550831013002"":50,""550090205041"":50}",384,21,0.02917771883289125
550250004061.0,"{""550250109011"":340,""550250109031"":166,""550250137001"":144,""550250128004"":135,""550250112002"":132,""550250108005"":127,""550250108001"":122,""550250109044"":116,""550250109042"":112,""550250113011"":108,""550250128003"":103,""550250109041"":93,""550250125022"":91,""550250005043"":85,""550250130001"":82,""550459601002"":81,""550250108002"":80,""550250107021"":77,""550250002043"":76,""550250108003"":72,""550250127002"":70,""550250004054"":70,""550250108004"":69,""551110006002"":64,""550250127001"":63,""550250005044"":63,""550459602003"":61,""550250107023"":59,""550250126003"":59,""550250005033"":57,""550250014033"":55,""550250004053"":55,""550250125011"":55,""550250137002"":55,""550250014031"":54,""550250125023"":53,""550250114023"":53,""551110007001"":53,""550250111021"":51,""550250004072"":51,""550250131004"":51,""550250132001"":50}",1603,969,0.018464880521361332
550590023002.0,"{""550590026022"":107,""550590026012"":98,""550590025001"":89,""550590026021"":89,""550590024003"":88,""550590021003"":79,""550590020003"":78,""550590020002"":73,""550590024002"":68,""550590022003"":67,""550590026024"":67,""550590023003"":67,""550590023005"":65,""550590006021"":56,""550590021001"":56,""550590026013"":50}",262,59,0.059149722735674676
550630103001.0,"{""550630103002"":93,""550630102021"":75,""550630103003"":67,""270550201003"":59,""550630106001"":58,""550630104012"":58,""550630102011"":58,""550630102022"":56}",309,67,0.0
550790055001.0,{},218,83,0.04146341463414634
550790056001.0,{},549,112,0.029834254143646405
551332014042.0,"{""551332015042"":130,""551332015061"":107,""551332017034"":89,""551332016003"":88,""551332015052"":85,""551332017042"":82,""551332015041"":82,""551332014041"":80,""551332013002"":78,""551332017013"":76,""551332015034"":76,""551332019002"":69,""551332021012"":69,""551332014033"":64,""551332016002"":62,""551332015062"":61,""551332019003"":60,""551332039011"":60,""551332015031"":59,""551332013001"":55,""551332017033"":52,""551332020011"":50,""551332015063"":50}",484,236,0.02325581395348837
551351010005.0,"{""551351005001"":91,""551351010001"":87,""551351006001"":84,""551351010004"":73,""551351010002"":64}",410,309,0.04748603351955308
550590005003.0,"{""550590003001"":76,""550590001001"":51}",372,0,0.09081632653061224
550699601002.0,{},448,70,0.05548216644649934
550790064002.0,{},254,176,0.12801484230055657
551170008003.0,"{""551170011001"":98,""551170008002"":75,""551170108002"":67,""551170010001"":66,""551170009001"":65,""551170010003"":58,""551170003002"":53}",1065,497,0.0658953722334004
551351010002.0,"{""551351005001"":94,""551351010001"":80,""551351010004"":66,""551351006001"":55}",611,185,0.02206461780929866
551314401061.0,"{""551314401043"":103,""551314601013"":87,""551314401031"":79,""551314401032"":75,""550279615003"":70,""551314401041"":68,""551314401062"":62,""551314601011"":56,""551314401051"":53}",919,91,0.018800813008130083
550090212004.0,"{""550090207021"":148,""550099400013"":99,""550090101001"":98,""550090212003"":73,""550090101004"":71,""550090103005"":51}",279,29,0.03642987249544627
550250105022.0,"{""550250105024"":121,""550250105021"":88,""550250105012"":86,""550250105011"":81,""550250122021"":72,""550250122024"":70,""550250124002"":60,""550250123001"":58,""550250105023"":57,""550250120013"":56,""550250120025"":53}",948,136,0.024429102496016993
550791503014.0,"{""551332019002"":104,""551332017034"":98,""550791503012"":75,""551332019003"":74,""551332019001"":70,""550791503031"":62,""551332017033"":56,""551332018001"":55,""550791501003"":54,""551332017042"":53}",414,61,0.0010822510822510823
550859710012.0,{},358,23,0.023513139695712306
550870116002.0,"{""550150207001"":182,""550150203081"":113,""550150203062"":112,""550870133002"":104,""550870133001"":90,""550870120002"":88,""550870121004"":72,""550870125042"":70,""550150208002"":59,""550870120001"":56,""550870120004"":55,""550870116004"":54,""550870125031"":54,""550870119002"":54,""550870129012"":52,""550870116005"":51}",313,57,0.0
551010011002.0,"{""551010017051"":153,""551010017032"":95,""551010017052"":79,""551010016013"":74,""550791603001"":65,""551010012011"":62,""551010018021"":60,""551010016014"":54,""551010016021"":53,""551010012025"":53,""551010015013"":52,""551010012022"":51,""551010011001"":50}",450,153,0.037539103232533885
551110006002.0,"{""551110007001"":155,""551110004011"":90,""551110005002"":82,""551110003004"":79,""551110006003"":77,""550250109011"":73,""551110006001"":71,""551110008002"":65,""550250112002"":65,""551110010012"":58,""551110005003"":57,""551110001003"":56,""550219708004"":56,""550250128004"":55,""551110011003"":50}",1380,517,0.019883040935672513
550790081002.0,{},220,159,0.13102119460500963
550090216001.0,"{""550831013002"":219,""550090216002"":137,""550099400012"":119,""550099400013"":115,""550090205041"":106,""551151010001"":84,""550090205034"":78,""550090216003"":75,""550090202042"":73,""551151011001"":66,""550090202043"":65,""550831013001"":64,""550090207021"":60,""551151010002"":60,""551151011002"":57,""550090216004"":55,""550090202033"":53,""551151009001"":53,""550090205042"":52}",508,28,0.027100271002710025
550896602022.0,"{""550896502001"":161,""550896503004"":142,""550896501013"":120,""550896603041"":118,""550896402002"":107,""550896402001"":104,""550896603011"":103,""550896503001"":100,""550896603013"":96,""550896402004"":86,""551314501032"":85,""550896302021"":75,""550896602023"":74,""550896501022"":74,""551314702041"":72,""551170107002"":72,""550896302022"":72,""551314501042"":70,""550896401005"":69,""550896501011"":69,""550896201001"":69,""550896602012"":67,""550896602021"":64,""550896602011"":64,""550896502002"":62,""550896601002"":61,""550896201003"":60,""550896503003"":60,""551170113003"":59,""550896501014"":58,""550896603033"":56,""550896603031"":56,""550896101021"":54,""551314001043"":54,""551170107003"":53,""550896302013"":52,""550090207021"":52,""550896101013"":50,""550896601003"":50,""550790301003"":50}",564,49,0.028325123152709363
551332034063.0,"{""551332034052"":168,""551314601013"":142,""551332034051"":115,""551332034064"":98,""551332034031"":79,""551332035003"":77,""551314601024"":69,""551332034061"":67,""551332033041"":66,""551332034041"":60,""551314601011"":60,""551332034065"":58,""551332035005"":56,""551332033042"":56,""551332034062"":50}",397,0,0.02083333333333333
551410116002.0,"{""551410115003"":76,""551410115004"":70}",816,19,0.03781512605042017
550551006021.0,"{""550250119004"":71,""550551006022"":65,""550250119002"":57}",633,120,0.027960526315789474
551110009001.0,"{""551110010012"":74,""551110009003"":58,""551110010011"":56}",509,60,0.029087261785356075
551314101001.0,"{""551314301001"":90,""551314101002"":66,""551314001033"":66,""550390422004"":60,""550390422001"":57,""551314101004"":51}",451,75,0.042222222222222223
550571001002.0,"{""550571001001"":69,""550571003002"":68,""550571003003"":51}",507,171,0.014058106841611996
550630007003.0,"{""550630010001"":242,""550630005002"":175,""550630106001"":128,""550630102022"":97,""550630011021"":96,""550630104012"":96,""550630102011"":95,""550630107001"":95,""550630102021"":92,""550630102012"":80,""550630107002"":72,""550630107003"":70,""550630104024"":66,""550630012004"":65,""550630007001"":61,""550630105001"":60,""550630104022"":60,""550630102014"":58,""550630011022"":56,""550630011012"":56,""550630103002"":55,""550630104021"":53,""550630004002"":51,""270550201003"":51,""550630007005"":51}",306,43,0.06183745583038869
550150202003.0,{},320,47,0.012605042016806721
550350012001.0,"{""550350015001"":145,""550350013001"":129,""550350017001"":110,""550350009003"":82,""550350014003"":80,""550350012006"":74,""550350003021"":74,""550350016003"":71,""550350008032"":63,""550350011011"":59,""550350014004"":55,""550350003012"":55,""550350013003"":53,""550339704001"":53}",414,233,0.019393939393939394
550896503003.0,"{""551314501032"":131,""550896503004"":112,""550896502001"":94,""550896503001"":93,""550896501013"":87,""551314501042"":82,""551314001043"":68,""550896402004"":53,""550896501022"":51,""550896402002"":51,""550896401005"":50}",363,25,0.06985294117647058
551314501031.0,"{""551314501042"":247,""551314501032"":246,""551314501051"":112,""551314001043"":111,""551314201061"":108,""551314501041"":107,""551314202004"":101,""551314601013"":92,""551314501061"":89,""551314702041"":87,""551314601011"":87,""551314301001"":86,""551314401043"":82,""551314401051"":80,""551314001041"":77,""551314201034"":77,""551314201041"":75,""551314001021"":73,""551314001042"":72,""551314401032"":72,""551314401041"":68,""551314401031"":68,""551314203003"":68,""551314201052"":64,""551314204012"":61,""551314301003"":59,""551314001033"":58,""550896503004"":57,""551314501062"":55,""550896502001"":55,""550896501013"":52,""550896503001"":51,""551314501043"":50,""551314101002"":50}",929,126,0.056968463886063074
550250026023.0,"{""550250114023"":262,""550250115031"":202,""550250115032"":140,""550250120013"":123,""550250026021"":114,""550250112002"":100,""550250133012"":98,""550250026031"":94,""550250113011"":93,""550250132004"":92,""550250116002"":90,""550250133022"":86,""550250026032"":85,""550250114012"":81,""550250115042"":80,""550250132005"":78,""550250115061"":78,""550250117001"":76,""550250115041"":75,""550250115062"":73,""550250120011"":67,""550250114021"":66,""550250118001"":65,""550250132003"":64,""550250119001"":60,""550250117002"":60,""550250116003"":60,""550250115052"":58,""550250114011"":55,""550219712004"":54,""550250024021"":54,""550250133023"":53,""550250132002"":53,""550250030021"":50,""550250023011"":50}",818,347,0.04195323246217332
550259917020.0,"{""550250011022"":109}",0,0,0.0
550599900000.0,{},0,0,0.0
550630002005.0,"{""550630005002"":133,""550630102011"":94,""550630102021"":90,""550630104012"":90,""550630106001"":83,""550630102022"":75,""550630103002"":72,""550630102012"":56,""550630001001"":54,""550630002003"":50}",547,359,0.01717557251908397
550896301002.0,"{""550896302021"":85,""550896301001"":79,""550896302022"":77,""550896201003"":63,""550896402001"":62,""550896302013"":54,""550896302011"":52}",371,217,0.033527696793002916
551050009001.0,"{""551050013041"":210,""551050012023"":104,""551050013025"":97,""551050013042"":91,""551050009002"":79,""551050013021"":75,""551050013032"":73,""551050013031"":72,""551050012013"":67,""551050007002"":64,""551050013022"":63,""551050007001"":59,""551050031005"":53,""551050014004"":52}",499,181,0.03283302063789869
550959601002.0,{},657,135,0.04707792207792208
550099400021.0,"{""550099400012"":148,""550099400013"":138,""550099400022"":88,""550090205041"":81,""550090207021"":75,""550099400031"":68,""550831013002"":68,""550099400016"":63,""550870131001"":62,""550099400032"":53,""550879400001"":52,""550870131002"":52,""550090202033"":51}",993,123,0.020140105078809104
